HolderAddress,ethereum_balance,arbitrum_balance,gnosis_balance,total_balance
0x6103A9e1ccB543E7488283C11B220943c7F85CF5,0.0,0.0,3.14984216909517,3.14984216909517
0xa1C6bf9a94E603c0C7e0559A9BBe6329137239f7,0.0,0.0,3.14978493037128,3.14978493037128
0xcBea0e1Cb2D016AFFDFa1Dc908E7bDABEd00F789,3.12885721094524,0.0,0.0,3.12885721094524
0xA1f092b94AD0DA8264265089D32099fD17184e1C,3.09107328643424,0.0,0.0,3.09107328643424
0x0E0b40cdC92Ed34318DF659C77858DDFA264210e,3.04412792751488,0.0,0.0,3.04412792751488
0x2E79334aAc0D9E28a45f21c66E13C66d1E4549d7,3.03054383319741,0.0,0.0,3.03054383319741
0xB5806a701c2ae0366e15BDe9bE140E82190fa3d6,0.0,3.0,0.0043354797168862,3.0043354797168864
0x04823FAbfa7F0FA5bD84EA284701337ECD8Af395,3.0,0.0,0.0,3.0
0xDdE841e585fd0a1f1AC7B67bCf693842856dc8A2,3.0,0.0,0.0,3.0
0x289D2e750AC6765AB42a9e7FD8dCDD5A3402f74a,2.97908572,0.0,0.0,2.97908572
0x7B3f6fa4CCc69cea8C12D88aFc39ed165825DF5B,0.0,0.0,2.93642352854378,2.93642352854378
0x40f3cBc8F1A5265bFE7Ee35D05f79E2828fB6120,2.88520647032954,0.0,0.0,2.88520647032954
0x5DFB6F13BF9dF33baD0d894ca2F80FE3df528af1,2.8700406420165803,0.0,0.0,2.8700406420165803
0xbBD31abb1E767C2771de21954728D75BC29333d8,2.8449966864441096,0.0,0.0,2.8449966864441096
0x697999EcFC86F0bfa43235BCf324cC7f186E3D54,2.84374751732972,0.0,0.0,2.84374751732972
0x443dA3ae577AA0D756b81Fd5c484a0592f93a6E8,2.8075556464726503,0.0,0.0,2.8075556464726503
0xBcFD9DeF382FFa98a35cde7b2AE7636A053EbA1D,0.0,0.0,2.80604609,2.80604609
0x458cD345B4C05e8DF39d0A07220feb4Ec19F5e6f,0.0,0.0,2.77012327193197,2.77012327193197
0x881723d708Dcca464c2a5C87D83CB6f0ac96f6fa,2.75083245286274,0.0,0.0,2.75083245286274
0x78E87757861185Ec5e8C0EF6BF0C69Fa7832df6C,0.0,0.0,2.69073125357337,2.69073125357337
0x778549Eb292AC98A96a05E122967f22eFA003707,2.6708991450608797,0.0,0.0,2.6708991450608797
0x1f11B8DE447cb4C47C35F8E38002ab02C1B6764f,2.6171491267123304,0.0,0.0,2.6171491267123304
0xEB5e3507feaF8fbf25B18ef747A0A4Ed4b74e890,0.0,0.0,2.59330857908119,2.59330857908119
0x59c0ecDC95A70c81E1388dc1de7221696d8Ef903,2.5759950328964805,0.0,0.0,2.5759950328964805
0x2D90Fe216f4b3c5Ccf7f5e3A15c8428F4491F0D9,2.56841043660064,0.0,0.0,2.56841043660064
0x8dcD3ff96655348C2054C08e982a907691e72a1e,2.54562879352194,0.0,0.0,2.54562879352194
0x91C1c889966f9F585845d809B63C7388556da51e,2.54319516228962,0.0,0.0,2.54319516228962
0xe3aBbfd48691A8e66Fc0dF7c4daFd12AD7B1Ae45,2.53250695492128,0.0,0.0,2.53250695492128
0xE5c405C5578d84c5231D3a9a29Ef4374423fA0c2,2.52610515,0.0,0.0,2.52610515
0x8a9113778F7169bd4962F8aF43E19f60aA46817d,0.0,0.0,2.51796316023302,2.51796316023302
0x9ffe669C32cEd95a688f381cE85F82b71AD7bB73,0.000756758619945543,0.0,2.32858441830499,2.3293411769249355
0xD7eFdFA5C4F87e3C9c49B03019dCd184FAF6A879,2.30177387171042,0.0,0.0,2.30177387171042
0x2293FC0e35461AEa297aE6fB9525493c9799Ad8F,2.297,0.0,0.0,2.297
0xc6a61115d21D536aeA6523539C9a9631F601870e,0.0,0.0,2.29053,2.29053
0x511644f722454fBb9856fB84FE0Ff344b0E7Eb22,2.2701411344339997,0.0,0.0,2.2701411344339997
0x4c3b90D8382fb28711416B6c6449b40233312110,2.24594968840035,0.0,0.0,2.24594968840035
0xdE186ae40bBd18260b4681D9A895673BF7bF0DFd,2.24362793,0.0,0.0,2.24362793
0x0Aee00759E9A40c081EBd5B92bcC7A504708e1C3,2.22379492772468,0.0,0.0,2.22379492772468
0xa408f005E828BFB2bB8A9dD41759433173216c59,2.21311855,0.0,0.0,2.21311855
0xFC6c2bA2f1B865Dcb845828414174eA66Cb23Fc8,2.20441498988403,0.0,0.0,2.20441498988403
0x1bfcca13a1aE96b84055cea6d9929a7a0a457308,2.17389436,0.0,0.0,2.17389436
0x2B42b44b7A0B855AfdC48A0137AdE580BAe98FFe,0.0,2.12302816142036,0.0,2.12302816142036
0x1cD7eD3a06746bec03E69574fBB3260C349bB6F1,2.11510235482683,0.0,0.0,2.11510235482683
0x4d66946073b3Fb3623856691b9ECDCC82cA8667e,2.11217052861472,0.0,0.0,2.11217052861472
0xc0a4a4C01ccE8f64c8886D79BD6B2eDd695f8c57,2.11192244437419,0.0,0.0,2.11192244437419
0xCeC351BdD6a504120764Fb30A9C58A4C0AACFe60,2.10422269400243,0.0,0.0,2.10422269400243
0x60DA07cFb273051AA9827dABFfcD298c305cd00D,2.0934909832288797,0.0,0.0,2.0934909832288797
0xF06D556BF12261DB22E3F8d543426782F27BeB0a,2.05521143996287,0.0,0.0,2.05521143996287
0x4bECBEBD3E1db928E6f97d3b116d9C9361797573,2.05167880207815,0.0,0.0,2.05167880207815
0x19D40F657d3AE23F2a9ef9B45588B9c6C59BA3ad,2.02766266731712,0.0,0.0,2.02766266731712
0xc5CCFE9A0c45F73475E747b30D816af6c6ad1970,2.01661122052893,0.0,0.0,2.01661122052893
0x43cfE4A804D70e7B477e9d68762AEFc40bb4dcee,2.0,0.0,0.0,2.0
0x61793c474A8beb0D9cAF810635dE122018e3E058,2.0,0.0,0.0,2.0
0x5Ced3bec4F4cF4b480f87Ad4725e747B8d6bb9E6,2.0,0.0,0.0,2.0
0xD03d79F0f72442479bBdeFcCDA3e04b6Be047e13,2.0,0.0,0.0,2.0
0xb84848Ce4a46a44f06864B5deCc2fe07b842CF30,2.0,0.0,0.0,2.0
0x7e989b4B12394A5082722D281Ce441b7BfC6E96A,2.0,0.0,0.0,2.0
0x3d68222b7b35F288c50382fD1c9759fbb5F92020,2.0,0.0,0.0,2.0
0xE2A1F84629C0A0D1CAF4211ddB0546282487ddC1,1.9937882067949801,0.0,0.0,1.9937882067949801
0x0b17cf48420400e1D71F8231d4a8e43B3566BB5B,1.41019731475967,0.570298798351646,0.0,1.980496113111316
0x627FF06e3be50295D60Cda25b3b54Ff2962b4f20,1.97690028800842,0.0,0.0,1.97690028800842
0xA76573A000289f6341c48cF37Ae1389C3a88E7B3,1.967,0.0,0.0,1.967
0x1182E027a8027f5e4BE112f6e58f767463794ca6,1.96246840617172,0.0,0.0,1.96246840617172
0x59987aC51cC590e71Fd196BbAE62f632a6C0BCb9,1.95626504948587,0.0,0.0,1.95626504948587
0xC802355044CB487f08Eb802c35587c1034b6554A,1.95552486395477,0.0,0.0,1.95552486395477
0xE23Fe9Ecd4606Fc576A3ed12EB86C36200514B98,0.0,1.17071077437681,0.738298163514824,1.909008937891634
0xf20945FabEA49511671895d91DF9A4a4e1be4d12,1.86958392604063,0.0,0.0,1.86958392604063
0x649765821D9f64198c905eC0B2B037a4a52Bc373,1.85900314313361,0.0,0.0,1.85900314313361
0x60FFa695f479A7182d94a8E2afece547f2707Bc2,1.8474137088389,0.0,0.0,1.8474137088389
0x25a4b1bae5B617B1878672CeA8DFd943a56B32CF,1.78296,0.0,0.0,1.78296
0xB2070e3C09AcE4466fFE821278D3b83Cbd3AbaB8,0.0,1.78228337086791,0.0,1.78228337086791
0x2f90C1BaD54Abd5529700e75b2c619f83CE98F18,1.7745830974672598,0.0,0.0,1.7745830974672598
0x4B386b624b0cbdd152c2c0f4c8f1D2f1b6a51541,1.73581965260785,0.0,0.0,1.73581965260785
0xD308D207b672491B84212626c1Aa3ef32976bE9F,1.70757279084322,0.0,0.0,1.70757279084322
0x357E6a98da9C3bDE7E17F5bcBBBD3E2107d117bA,1.66705070345366,0.0,0.0,1.66705070345366
0x1c097a37E652051BBf3D7A05Ad11760242050712,1.6401370345778,0.0,0.0,1.6401370345778
0x5DAD76db901a0FD3ba8DC04529a6ED4EF1a31775,1.609,0.0,0.0,1.609
0x8301eBf02AbA19b3C1Ca04279F519E6041a94439,1.58942723779438,0.0,0.0,1.58942723779438
0xA9fA105CC800137B8BC9E7bD34d26460E1E77b9A,1.58693917413361,0.0,0.0,1.58693917413361
0x474118D576BE3aFdac1c297C4E1b942fa7F34300,0.0,0.0,1.58394055716682,1.58394055716682
0x1511a017eAFaccbD2EAFFa2905d2f0b5843e0c57,1.58341054375928,0.0,0.0,1.58341054375928
0x4fFAD6ac852c0Af0AA301376F4C5Dea3a928b120,0.289018691908769,1.27609438698535,0.0,1.565113078894119
0x084Bd02D4dfb5Af7F9D487a60682378B057d36Bb,1.5496786158552,0.0,0.0,1.5496786158552
0xfC0ad346742544A27717a6112A0F8Ce75daF3378,1.5392,0.0,0.0,1.5392
0x2b9bA78C4a578E2452D0Af9Ea07782fdaF18875a,1.5,0.0,0.0,1.5
0xa7eb41dCFBb5C99131B15395F427Ad59bFeCaB48,1.5,0.0,0.0,1.5
0x9e9Bbd60b1f2a177d11280636fFE4892A89a5912,1.5,0.0,0.0,1.5
0x7f88b00Db27a500fBfA7EbC9c3CaA2Dea6F59d5b,1.5,0.0,0.0,1.5
0x4035F0A2A6D42ADD9D3236e1D08F2eE145549317,1.4944126860940201,0.0,0.0,1.4944126860940201
0x9008D19f58AAbD9eD0D60971565AA8510560ab41,1.3758429427323,0.0,0.100099411758545,1.475942354490845
0x0D8763e73cd4B0d3aF778F25190e4A07bBfE57E4,1.4461790670969301,0.0,0.0,1.4461790670969301
0x7078F07B3DF56bd4bddE30D8a9F0943acC406e8D,1.4016356449112801,0.0,0.0,1.4016356449112801
0x780F4EDd5e36320986a909ac7aCa5E90D0564C4A,1.39971096148936,0.0,0.0,1.39971096148936
0xc4A639cba07bfBf4C0a2EEF7fb441895Af7BC807,1.39594916056922,0.0,0.0,1.39594916056922
0x377CB11C464233235B5d31f3B174408eFD91E5Ab,1.3829821026741602,0.0,0.0,1.3829821026741602
0x382fFCe2287252F930E1C8DC9328dac5BF282bA1,1.3765288931308401,0.0,0.0,1.3765288931308401
0xD2fB35bAdbBb7982d3096F8aC01F3Cc963652F06,1.34978179079386,0.0,0.0,1.34978179079386
0x65168f4D02F9ca20cfE4Ab82f98dc9f93d168c33,1.34865,0.0,0.0,1.34865
0x4c189b2c808d44F10A40C5264F86Fe917711c1C1,1.34767375795661,0.0,0.0,1.34767375795661
0xc44caeb7F0724A156806664d2361fD6f32a2d2C8,0.0,0.596836436919209,0.712429617,1.309266053919209
0xD5f76912F7561a303fEB5Df0a5ea56b40063B4f6,1.3090144036021198,0.0,0.0,1.3090144036021198
0x19Ac63521615455415a716F5dcbb49D065AE8092,1.26627288202421,0.0,0.0,1.26627288202421
0xb13A4E804ABCb7E5Fc10113C323E7efF4Be6d9A8,1.2602603149661,0.0,0.0,1.2602603149661
0x395843afB5EC5f9FB1F2A3A8E14f844F081a2854,1.24046024228911,0.0,0.0,1.24046024228911
0xaCCfAA3a39F3681E07F5D6ECC0A9cdd86c2eb775,0.0,0.0784244379125973,1.14721225381042,1.2256366917230173
0x3F1826B1674787446e7c5D288f8a7f9cEbA9fa55,1.22361407,0.0,0.0,1.22361407
0x5731D0cA82E2589c081DfC912d179eDa72b0250b,1.22199216454559,0.0,0.0,1.22199216454559
0x37a13563c39a0f3E0bA15E07171088896ed798FD,1.19,0.0,0.0,1.19
0x00FFf7e689a4ED9668c9207f55c8d68BAb1CB507,1.1877582196307,0.0,0.0,1.1877582196307
0x731D4affa2cf32a672abCcd586345c97D4Eb3330,1.17910833819058,0.0,0.0,1.17910833819058
0xb6e4748798bEEfd579482B41da7455caccB7AdB7,1.15,0.0,0.0,1.15
0x5f67d41C56C677685FdE9A6dbe3A7Fc8F20bF9c1,1.14308333166181,0.0,0.0,1.14308333166181
0xB9929435dAD8D6fFBAF1Ff3a62A925e7857b5381,1.11,0.0,0.0,1.11
0xE526C8Cb435A4d1A5eC28a17E0f01075D35b69E0,1.10496940154171,0.0,0.0,1.10496940154171
0x4d77cF896513A848A978760E7AB2e61A12291943,1.1,0.0,0.0,1.1
0x586634c272DFA3894Ee9B99836541DeE35660F34,1.1,0.0,0.0,1.1
0x959DFEC5566d3009ec51d58D5E8c80c3B1999e52,1.1,0.0,0.0,1.1
0x92054AD5051C5b944Bfca7600bfdeCC6a5504264,1.0878012926054001,0.0,0.0,1.0878012926054001
0xEb8285020BF6D3BC3De1b3B94CACC41375052747,1.0846655978625799,0.0,0.0,1.0846655978625799
0x15C6AC4Cf1b5E49c44332Fb0a1043Ccab19db80a,0.0,0.0,1.07888653065878,1.07888653065878
0x301875f27346e5d3951DEd113CEEa4f5A9BFf35E,1.07611,0.0,0.0,1.07611
0xCC145f212ce7A844bDE13217465768c632b586bF,1.0666729416204,0.0,0.0,1.0666729416204
0xE5757D34A5dB2F1F3B6Cc66cA8216c65721D2Ea1,1.06568802374192,0.0,0.0,1.06568802374192
0x2d747fAE8C206C8bf75e798CA7C6E5B2b58bE960,1.06027580687007,0.0,0.0,1.06027580687007
0xF8Cd33296Ce0687e42CFD889Eaf023bD564f9EfB,1.05889416589106,0.0,0.0,1.05889416589106
0xF9582D444868c11ef1f72C80C65187564C521cD1,1.05649183592726,0.0,0.0,1.05649183592726
0xBA95d1BFF7E9756385B10996A85539050b45E9BF,1.05475538694078,0.0,0.0,1.05475538694078
0xFEB41c2E3ccd06e2bFe9Ba6e3f88DEA71ec2cAc0,1.05,0.0,0.0,1.05
0x8D4A3674ec1B291E95Ec05DEF9737585D812ACf5,1.04972472745662,0.0,0.0,1.04972472745662
0x76bc4C780Dd85558Bc4B24a4f262f4eB0bE78ca7,1.04940238073341,0.0,0.0,1.04940238073341
0xcE7dcAa8bFd6aBEa5ECB716989fEaFA8f2489379,1.04208770934353,0.0,0.0,1.04208770934353
0x6d3B80E8909A3D3a276dB4F6d874Cb865A9770F2,0.0,1.03970247324209,0.0,1.03970247324209
0xBAd7136d3527cC5Bc18A81c8815956729cB72a72,1.03180578807384,0.0,0.0,1.03180578807384
0x2F9b1a144DB2cA36771e56b2e66043D3B2DA4913,0.0,0.0,1.03141609635191,1.03141609635191
0x95560988d4E4202E42Fa11237AbD3B6Bd7749bf5,1.02285793355044,0.0,0.0,1.02285793355044
0xfeC1FD6b8BF6C0aa86d8aa6397846F7Ab76627c0,1.01627206593019,0.0,0.0,1.01627206593019
0x9C95789a3C797D5Cf1A67F9c6735c412EC62E403,1.0137956058729,0.0,0.0,1.0137956058729
0x124efb12ac6dDA68A4a7AD71516765fF7207a41a,1.0121943076053,0.0,0.0,1.0121943076053
0x4fa7a306375522125c5a3Bc8347B8e1d57bBCd13,1.00981792711547,0.0,0.0,1.00981792711547
0x964a6F5Be7c84884A2318a77a061a8926EB0f7cF,1.00712561886264,0.0,0.0,1.00712561886264
0x11EC55a4065aFF7BE93DAe8D63a1b2F0A7a70b28,1.00604497167476,0.0,0.0,1.00604497167476
0x96668cF0cB358ECfa05873285696e0C23577e50A,1.00367653741054,0.0,0.0,1.00367653741054
0x33abD5E2acD50dd7644DE04C3DdA876660b4b4C6,1.00289230558919,0.0,0.0,1.00289230558919
0xE2B52Fc1ad49B93F85C45315EcbAd740f17B0e8E,0.0,0.0,1.00158194687308,1.00158194687308
0x3f78441292b95F346475e9aEf2649eBA5DcbF477,0.0,0.0,1.00000137463695,1.00000137463695
0xD0Ae67390b070709Fe389C40481B4f84eEa149C1,5.6423e-14,1.0,0.0,1.0000000000000564
0x70F264A331a9C3B3248537aCf2470D963be741e3,1.0,0.0,0.0,1.0
0x337cE5AB3BB8F085bDD873FC7d644Cf995e203fE,1.0,0.0,0.0,1.0
0x6B9d608836865071Ab3C7303feFc7680d48bb72B,1.0,0.0,0.0,1.0
0xB7562F12E41C762CeCDA99d62Bd6EAC7b0C3B4c1,1.0,0.0,0.0,1.0
0xb2821C0DF0c414ff51D3e8033CBA26DF6AaC587b,1.0,0.0,0.0,1.0
0xF011113B8520400b592bcC574cf8177520eF9cB7,1.0,0.0,0.0,1.0
0x16bFA2A0445863630893E99ac7682D4F8828f11a,1.0,0.0,0.0,1.0
0x10e8Db425237b05c52DD5F7c31af6A74a94edeC6,1.0,0.0,0.0,1.0
0xCA7A1A193a02e0520B6b745cD2eb24967c27cA00,1.0,0.0,0.0,1.0
0x5eF09cc3e4E63F9d37F1dc57b3FC6e6180178794,1.0,0.0,0.0,1.0
0x898Ae2fA55497587BEcb740a7f4E18220dDbf9A9,1.0,0.0,0.0,1.0
0x0a86Ce0dF517B6014A0D4755C3bcEb3C7e7d9A18,1.0,0.0,0.0,1.0
0x7c67C683eA7598E11faD5420587c3F42bAF616f6,1.0,0.0,0.0,1.0
0x0E5B28f75cC680192719D5498c85804b6c427493,1.0,0.0,0.0,1.0
0xdA188d53AF3Ad7767FD60f2F43122E28e55b70ef,1.0,0.0,0.0,1.0
0xC22f47EbC79ec52B0aA5Db9a47C6FACffCC2EA42,0.0,1.0,0.0,1.0
0xfC87989Fb40f09527efD0A275975CAbCf6c054c1,1.0,0.0,0.0,1.0
0x05A1ff0a32bc24265BCB39499d0c5D9A6cb2011c,1.0,0.0,0.0,1.0
0xEf0326859B674c9272d755Fb861c35d29D347fA6,1.0,0.0,0.0,1.0
0x8740A3f846CF7a49E5dBCe0550451248c95b85A2,1.0,0.0,0.0,1.0
0x0AA77cBbfFa3B567Fc5b67B5FcCDe7cdc79D1B1A,1.0,0.0,0.0,1.0
0x6D97d65aDfF6771b31671443a6b9512104312d3D,1.0,0.0,0.0,1.0
0xaCf4C2950107eF9b1C37faA1F9a866C8F0da88b9,1.0,0.0,0.0,1.0
0x0Ba9ad60F11344a77D65136aF6AeC7A1471147db,1.0,0.0,0.0,1.0
0xafd8AE26588a48D1F15F9adAC055bB5Ef01c055a,1.0,0.0,0.0,1.0
0x28F0bE6B694F46365aE62E7e4D5c0e596E2720Ff,1.0,0.0,0.0,1.0
0x6b82694f6b9254da8cDB11bE621F30e04dAb0Fd2,1.0,0.0,0.0,1.0
0x32a59b87352e980dD6aB1bAF462696D28e63525D,1.0,0.0,0.0,1.0
0x96efB884224B41B09Cfd6F4a06F9E35E59DD69b4,1.0,0.0,0.0,1.0
0x49e25392188E2A1D01FcF44e149232F4C33A137e,1.0,0.0,0.0,1.0
0x39Db59fD7FB1f9aE012Ad3BD81Af658EFB6102D7,1.0,0.0,0.0,1.0
0x32E8AE7A2e8A6B1609fCA7E54a9dD10480ddF027,1.0,0.0,0.0,1.0
0x349B90BA3D0E85d245e83C52fC235B5B6FF795A3,1.0,0.0,0.0,1.0
0x318A68520cc2544d08a8BC78749AB2cc0B95a19E,0.995494044322504,0.0,0.0,0.995494044322504
0x13f1cE8456752Be37da8930D958F9dFa3954e992,0.99,0.0,0.0,0.99
0x939722265819585624701656e344EDe49374d2b1,0.988572853737035,0.0,0.0,0.988572853737035
0xF20c6d1f17b65dce7F392a1029dDE9910ED0bD11,0.0,0.0,0.979958970748396,0.979958970748396
0x6502bc1deeB61C1Fce5151e90bCBE51Fc75CfB10,0.0,0.0,0.941918098326558,0.941918098326558
0x881a01BBA8182E14624c046Fd5880c84D14A1507,0.625379912247107,0.0,0.2943,0.919679912247107
0x2D6323cc438B96F0aE942280762Cc507B5398563,0.9181,0.0,0.0,0.9181
0xe8860362762394A448D13f0CfAd1bE9E653D7F21,0.9063159802854129,0.0,0.0,0.9063159802854129
0x09d0B6Bb0d285129c3E42Df5349Ac86179dDd203,0.8981807685320881,0.0,0.0,0.8981807685320881
0x8dFFf637F4Ba79De1F5ef9Dbe79ddDbad01aE276,0.88710879086371,0.0,0.0,0.88710879086371
0xeD1D18dD4177bD2E8eD6dc261Cc0E69323524b73,0.886978358837596,0.0,0.0,0.886978358837596
0x2738358BdDf448Ec977666F202D9124A141Db510,0.858997855866897,0.0,0.0,0.858997855866897
0x64571C01b33b43654CC064884EEe0f0203C0826f,0.84,0.0,0.0,0.84
0x43c21cC46637Ae611d2b3BEEaD90A73aE56362b3,0.8381252311354169,0.0,0.0,0.8381252311354169
0xC1A71D841492E57a9551123976Ee1b1922fd2b5B,0.8306874880984529,0.0,0.0,0.8306874880984529
0x5f966192733e9871ab048300c99F93D6F926AD6A,0.828243412325974,0.0,0.0,0.828243412325974
0x1cAA3FD2F5f8A229Af56e73b9d5E2ED6a43136bF,0.8229,0.0,0.0,0.8229
0x3EaDAeA178507B5a69c9587F18364ae259D5C15C,0.809214624820127,0.0,0.0,0.809214624820127
0x19C091ba7B21407608E27aB333f9ca2a2915f01E,0.8,0.0,0.0,0.8
0x910bf2d50fA5e014Fd06666f456182D4Ab7c8bd2,0.793427708715403,0.0,0.0,0.793427708715403
0x0134b93275192a4Bb40ec7E6a616E36C4493CD66,0.0,0.0,0.781771201162424,0.781771201162424
0x97FBCC420387Dc4A353E2EF62B30F694abbE2894,0.780518898079117,0.0,0.0,0.780518898079117
0x8572E7aAEa3fD5Bf138539456Ad5236C86689c9B,0.77711256897486,0.0,0.0,0.77711256897486
0x6130a038b17F7Ee8d28aBd54415F2066c0E81b0b,0.0,0.0,0.773922117453652,0.773922117453652
0x48bdBD1F6ce64a5E1E37dF00783614fC0809898A,0.773821,0.0,0.0,0.773821
0x105badbBd9FE1Ea1039DcAF217B5537c7Bd53c20,0.75,0.0,0.0,0.75
0x0860420a401A038E3f13AA2487445D0Dcf6C75db,0.75,0.0,0.0,0.75
0x068F1818F1a9428913994CbdF1bCaB775f77c88c,0.74908546,0.0,0.0,0.74908546
0xCDD12Be05D87a80423ff50c742eFBeBf04f8a15F,0.71191094,0.0,0.0,0.71191094
0x41baD1f2E324b974a4805028FefCA11C9E7E593E,0.710377511551077,0.0,0.0,0.710377511551077
0x5554A279FF7A6313Dc686e1916B05Bd70e650D86,0.70887053,0.0,0.0,0.70887053
0x253ff8d3B639243e2C9C4A36A4c461AA7Fc5fe0D,0.706159213824913,0.0,0.0,0.706159213824913
0xF725cC2b6ec42Fc500F85E82a4BA6289F65354fb,0.695858235432035,0.0,0.0,0.695858235432035
0xd5Be60fECCBF8B87923455Efc7284ecCa2C02701,0.693275476761493,0.0,0.0,0.693275476761493
0xCFFA0c7c7B9B09b50711731B3c272fC52A2d19fc,0.692779304553258,0.0,0.0,0.692779304553258
0x990549bD6a41f8F0e5BAeB168F34C9FAccfAE32e,0.6907785432135011,0.0,0.0,0.6907785432135011
0x151EaaA48bbD08B7Cc37B52216Cf54f54c41b24b,0.0,0.0,0.688321308586913,0.688321308586913
0xcb7f47DAC5DAa612646dC6f31632E12494Be7E7a,0.659404291478549,0.0,0.0,0.659404291478549
0x0f607e317E6E1534E0c6eBa4620CA4BcCBD20ca5,0.655946959362357,0.0,0.0,0.655946959362357
0x40035B9144baC13A0ca93003526f77dF3a8E2b55,0.0,0.0,0.633854627503231,0.633854627503231
0x2515B754e606b9461FC90F9C5AB3f2dF8767fbC0,0.63,0.0,0.0,0.63
0x08EEc580AD41e9994599BaD7d2a74A9874A2852c,0.0,0.0,0.629517085235921,0.629517085235921
0x1fFA02E10A8F7aCbc8f59F61F4482BbE124c6C86,0.623206774953182,0.0,0.0,0.623206774953182
0x8b098E33FaC7017A68f849f6CEfC65F80b2fd546,0.6209126026612231,0.0,0.0,0.6209126026612231
0x2096BcC0012A0F3be1775365bb467A8ab0E3E4cE,0.615228259408357,0.0,0.0,0.615228259408357
0x964600D7dE0fFFF9A799D622C88Bda29490B9BA1,0.611681983395737,0.0,0.0,0.611681983395737
0x1EbaC4B911FBFcf38cfa0D95F9d9281268bEC8BC,0.60729371715537,0.0,0.0,0.60729371715537
0xE0CA00bDAe2768576C73AC0Ef2fa25D8bC68655A,0.604756618722578,0.0,0.0,0.604756618722578
0xF6269288e33a457ca8f2f3592f926CcfafBb89ea,0.598904166833523,0.0,0.0,0.598904166833523
0xa716E5576b13f867C62Aec9C417e4A798cb1eE95,0.5956609374326279,0.0,0.0,0.5956609374326279
0xdF08dfb2752C2bF55facc363f1568d4cf9606110,0.0,0.591127112626895,0.0,0.591127112626895
0x1ba0cBA277a0270Aa475064d7018Aa36B166788d,0.5898413791388409,0.0,0.0,0.5898413791388409
0xb3475eff5AdD9099b62295951Be9c062CB7d04df,0.577559655590396,0.0,0.0,0.577559655590396
0x32A1A16AdDB17308782E3dDb3d6Fa8A0C1cEF4c8,0.576518926827147,0.0,0.0,0.576518926827147
0xc8Fa33679e5b2114d8344aD2f8567F4887A6c8b1,0.5685599772155829,0.0,0.0,0.5685599772155829
0x6ae787465204e468DcE4C637d8E1897E8e5947fd,0.55777157961615,0.0,0.0,0.55777157961615
0x4702cc25885332112874580230dA7926a3cCaf97,0.55639,0.0,0.0,0.55639
0x1ED80009B25E4A0a4b05b454db2b58987c6e4942,0.553746762730614,0.0,0.0,0.553746762730614
0x4D00AF255c2886dA69287c6FADf059AC874E1933,0.550675276879513,0.0,0.0,0.550675276879513
0x699d021Dc88fA7a071BeBDb93e9F905BC983DE9e,0.55,0.0,0.0,0.55
0xd2ecD6C235C4C30d2C669C8eff4186cd1f6f8832,0.0,0.0,0.545,0.545
0x6FDE7365bb2C917F8fa5abF9b0bda079b264304d,0.0,0.0,0.54235301536901,0.54235301536901
0x6D6D90d91dC0c0f77fB8571184a684CF310Dc6Cc,0.542092181673357,0.0,0.0,0.542092181673357
0x68093B08516B36De780a1078c20C09De47C7120D,0.53912509,0.0,0.0,0.53912509
0x2E45e558f76eb181176a61B6207e94DD77316aa2,0.5374,0.0,0.0,0.5374
0xbA61a99A1e4Ba3875F57db636961810807DF785E,0.523015455677619,0.0,0.0,0.523015455677619
0x514FF747E222F5d1b6f55Bc88994C156eDd3e8D7,0.51516937,0.0,0.0,0.51516937
0xC0bb3CE1989eFAcbC96872E6ec01eb2fA480BDa2,0.5148519873524979,0.0,0.0,0.5148519873524979
0xD297E20d6bb3e49986145EeFb99aDaAC852f764e,0.513213850853215,0.0,0.0,0.513213850853215
0x18dB5C1B33D7796CaEA49881B8eACA874052C107,0.50632265004713,0.0,0.0,0.50632265004713
0xfbEf7A0396cc16b63D967092c3016fB8C82af681,0.505813312222213,0.0,0.0,0.505813312222213
0x2ed864D069F888cc59d903af24a7EEa6a8E614eC,0.5055442890074,0.0,0.0,0.5055442890074
0x7B310D30921F35888E56E1Ca67b45ff9b21128B9,0.504683181396255,0.0,0.0,0.504683181396255
0x3abCE4E29d700A3915209fdC46C81FFead2f3d5c,0.504656175727894,0.0,0.0,0.504656175727894
0x8d12A197cB00D4747a1fe03395095ce2A5CC6819,0.501323394893197,0.0,0.0,0.501323394893197
0x8e46dd1951e29b7a7113DdE35c74f7008556EF3b,0.5,0.0,0.0,0.5
0x7d547666209755FB833f9B37EebEa38eBF513Abb,0.5,0.0,0.0,0.5
0x98947667054b12A8F50128ede7327037B982860b,0.5,0.0,0.0,0.5
0xA3f76c31f57dA65B0ce84c64c25E61BF38c86BEd,0.5,0.0,0.0,0.5
0x800919386b87A032543E4657ac8B623E5a63076f,0.5,0.0,0.0,0.5
0xA38F262b4aB3c785bdD244b26092a331CC4D86af,0.5,0.0,0.0,0.5
0xEC749EdFbAdDf4765f5459F3cC5d30467146f2fE,0.5,0.0,0.0,0.5
0x2c52D73c43C5f191907cfB5B9914fA6f2107231B,0.5,0.0,0.0,0.5
0x85eD40DbCa94B5BC73c6C7EC7f4eCaaD04A03a22,0.5,0.0,0.0,0.5
0xcf79C7EaEC5BDC1A9e32D099C5D6BdF67E4cF6e8,0.5,0.0,0.0,0.5
