"HolderAddress","Balance","PendingBalanceUpdate"
"0x91628ddc3a6ff9b48a2f34fc315d243eb07a9501","62.8907794017756","No"
"0x1bde964ecd52429004cbc5812c07c28bec9147e9","62.2750248248961","No"
"0xaefcd0f8a1cbd231cecaa9bfd9ffb82a6eaaa462","4.6509279876825E-05","No"
"0x3098f2ddf9d0096c3eb6d971d26e032c8eadac33","0.00560849286926816","No"
"0x04427f2d041c3aac32eb1aa27c82d29fe19d66fc","0.00221675147493596","No"
"0x9d7c92ad2becbc3899b83f3e3146bdf339202a80","0.0798751462596326","No"
"0x7daa80307faa0413ba81f1a508062745ade10cce","7.894764026651E-06","No"
"0x2f1ae3bdbe00bed86df9621ebc7c6816efa3a4ef","2.3296295675124E-05","No"
"0x3d48587aa16d91a2e37198b5b428674bdaddf038","3.411541816024E-06","No"
"0x85675afcbebb02cdff1a2548c33897dbca493495","5.10270119925942","No"
"0x57b00c981363c67b11e07eaa71364bf20e8025fe","0.00264294161259686","No"
"0x89bbc018f909f4840673d086acf02f22fa4c0c03","0.00225904778362748","No"
"0x1c85d6ae1336d0e4e3f165bbfa9641bfa04cedb1","0.455225867841054","No"
"0xc0089390a8969330600bd9545897dc8eb490ef88","0.0163793380945732","No"
"0x35e2acd3f46b13151bc941daa44785a38f3bd97a","3E-18","No"
"0xf197caf7b8ce72137c931ef1fe0a70f4fbd2c545","8.77974518125027","No"
"0x9ba6baa919bac9acd901df3bfde848fe006d3cae","1.3657103975749E-05","No"
"0xeeb6faae3094b31859f6b7b34a183ae212e43cfb","0.0558738546598262","No"
"0x3b3793bfa9c1048418902c3a5563a6fa8b5d90bb","1.424209659053E-06","No"
"0x8b0c18d9225900ab042a4d8667cd114ac714346c","6.895E-15","No"
"0xdec0ded0606b7d0560adebd6c3a919a671db4d66","8.47534652E-10","No"
"0x14c4f5d0ef554e588d7829a90548ff11012c0b2a","0.00118967374144081","No"
"0x2e748192b21cbf86b80c15e75c3fdcbdf229bcdf","2.110181023E-08","No"
"0xdcb48866a5cf353aca79467eff1e0ffb2ec9a1ee","0.000198917150877952","No"
"0x7a0ea4409c480ff41bc8211768fb8947c20a91ec","0.000468644735868463","No"
"0x1e102125f16e8b6aa782257095892ab22ba76a64","2.70822677231E-07","No"
"0x6502bc1deeb61c1fce5151e90bcbe51fc75cfb10","0.941918098326558","No"
"0xf1e65cd0b31fcb8713ac1902002b262d57c9da33","3.362009968043E-06","No"
"0xa5a29f81eee450ec189b2f8b4562af1785595d69","0.1","No"
"0x7affabad6b05105f782657c73fda3de406f7ec84","3.1849991143188E-05","No"
"0x1861974f32eacdcced0f81b0f8eccfed58153a9d","22.8054604083497","No"
"0x719b8be8e2c3f07575d41a2580011db702029e5b","8.3868108846E-07","No"
"0x4630977960d4e0601ee3fb324fac380e02a93d3c","4.07104223726E-07","No"
"0x376110452c2fdaef842dbd1f64234a2045d2e40c","2E-18","No"
"0x92c2c3eba95b0f4149cb6ad2c2275a8e98978c5d","0.00137360063634752","No"
"0xcaee94934f4007ae92188a3c8a9a2a8ac609ebb9","0.00011","No"
"0xb5f714c587b83a3fbe45fb0ca564462e1bd4cd10","0.171860084139283","No"
"0x5d58df7b33add3f96737e0b21b25629163be38b6","0.16448352493055","No"
"0xcdd20791520e73cc80794b92e46a8a12216c11c4","0.171727765603799","No"
"0x483b73d95da1027c9ba50816d42baed0ec20d5ca","0.164356910158451","No"
"0x6ec1404407d455ef75404286da94bd53d895d103","0.175245837936986","No"
"0x1f222a351bfa24add6c249a7ae55d80aa27727f5","0.160580203650901","No"
"0xcc66012c79d0afb57c9d02b754f4cb80fc22f4df","0.175111016854918","No"
"0x1d013a567c92e25cee516e74690476cdb8234a67","0.156810600831912","No"
"0x5121a3b4dac18225fc72f64f05c533f67933f439","0.178622439719624","No"
"0x58693977f4f95a675e278d99834a27732058d43a","0.167619795649302","No"
"0xee83285e99182e4fe939761225b5680bf62f0352","0.00191441968787435","No"
"0x6c3ee77eba9817e13e612e05b0eeeca7d3d1c4ff","0.00262032487615701","No"
"0x4391fb96f74cd8cae1fdede9b481a223e330e26b","0.000357414330943416","No"
"0x881a01bba8182e14624c046fd5880c84d14a1507","0.2943","No"
"0xcead2797376df19f7386804e6d12ef9ecd151958","0.00049053789435406","No"
"0x5e4a517e11d44bc1ac4fad0c2597e6e84bcf54d0","2.6288944104988E-05","No"
"0x833afb9f8c0d7ea4b235652d8bbb80bd3ebb3ce4","2E-18","No"
"0xd5ccb7ecec47a88218cbb12ed9c8032346a560e3","2E-18","No"
"0xcab8272c323bbeba5ec9d63f1bc40f7de4d10ae8","2E-18","No"
"0x3684a82ae75dfd03590bb94b49c92c2ba054a37a","2E-18","No"
"0xe6bbd28f8ba27335fa806237c100f58fdaac19d4","2E-18","No"
"0xf3a720a9c426335704d14bb50e83dc453daa41b0","2E-18","No"
"0xb2c66e5d912b08e80268edadd0cf12588ba0abce","2E-18","No"
"0x9067847648eb4c0e70cc6a0a9e302306ae8b6412","2E-18","No"
"0xdf57bb6dd31a8ccf5c5c04a679dc1ed755473347","2E-18","No"
"0x7f07a2a54907b7500d62e144d08bda93beece046","2E-18","No"
"0xb85f5a0a8854af11c685613dd7c9ffb0c5389dce","2E-18","No"
"0x5895ef3983068df9a7717c3b1c71d569fecdd3d6","2E-18","No"
"0x41dfae247f6af8695165866c94bd433fd31b4df4","2E-18","No"
"0xa3b2550c293e908d53fd4534f2b57cfd023735d9","2E-18","No"
"0x954e7666babdb953782c528d23c6a779a5311386","2E-18","No"
"0x69cd22e507fd0bb7b95ca18f5f8d2a1eddb75803","2E-18","No"
"0xfc96612178858c67d402c01ee466289a3665d331","2E-18","No"
"0x3ec928c503602319867f68059a389cd9e3c2dd6f","2E-18","No"
"0x4f9a1a8cd56d9b6da52fcfdf8114f37635b8350b","2E-18","No"
"0xd514ac2677d52f1be715e0aad1e4cce757238e3f","2E-18","No"
"0x72039b037db7033f9f797587fa665f1bc19d2660","2E-18","No"
"0x4ef8b881c0544497a7190284a1a7f55aec5b0952","2E-18","No"
"0x8d46d4a643de74298f68896c190d860accaf71ff","2E-18","No"
"0x4066b280fb3f2858d018c99edbce0e62b92a53a9","2E-18","No"
"0x05e92f4ea55ce9a333a47689911b13407f82d81e","2E-18","No"
"0xcd035deac730dc4e574a6754182fbcb39d365c24","2E-18","No"
"0xd45338e758eaa3ffc95f8455b8f12d2d692fd740","2E-18","No"
"0x18da3b9ae49c96838594dd4f62f5d90ba25f8b09","2E-18","No"
"0xdf70f1dd1c38419badc90271c3e719dea9231b54","2E-18","No"
"0x8b0bac4ff5bb02576b0fd5dd087246dd0eec5193","2E-18","No"
"0x35987d447a6ca6c02abe8be2238543008faa2b66","2E-18","No"
"0xe1f1402d9b116de2ad7a8a8e97a76d74b11be1d5","2E-18","No"
"0x087518f9c75536890a1bef7807e66a55a0659225","2E-18","No"
"0xa60ec0ed04f762f2051e7a8ce182accd6c964053","2E-18","No"
"0x70d37f1df53c2294afa8ba815a45a35881aa9b74","2E-18","No"
"0xf9611c8260cf5a97961079f304924e339b9f1dde","2E-18","No"
"0xaf21e833291d023e32a0276d464b877fb2d610f9","2E-18","No"
"0x95161127bc0b69522611a5c04c9e71102da699b9","2E-18","No"
"0xa993e04f27568bc84382409d0797ecaf09e1c098","2E-18","No"
"0xc6fece60cf378bdcf1e7bf483a5312770c06c266","2E-18","No"
"0x9977f57abc1d50876848d36883c71348bd8dbd57","2E-18","No"
"0xb7e647cdac07670a6903462b1c83d9356b748b74","2E-18","No"
"0x7cad119d7bae3358e0385a52173152630b3e6020","2E-18","No"
"0x6bb53f628f3c0821b90d42072e4038c9128d55bc","2E-18","No"
"0x66f6a4849c2893f72d650a12f208bad2856c2078","2E-18","No"
"0xb6c08bc4678196bd13c423ad322b773f9abbf764","2E-18","No"
"0x3f6eb3694a85ddf34ba3d281515643985350091e","2E-18","No"
"0x24053421ab9b23e8197f91f86c879c7ba379f370","2E-18","No"
"0xcbdb06b1213079255e09ee81fdd84d20fff673e9","2E-18","No"
"0xac5a2d5b03d60bf72c863d3e0597808af33d8ccb","2E-18","No"
"0x6ed9c84aafa1504e87332e0e3b4f2369db8acf55","2E-18","No"
"0xabc3daab36d6fe6c7f3cdd3319f100d561d97bba","2E-18","No"
"0x5ec3f62c53c52b6a100ff25155f84afd4ad6213f","2E-18","No"
"0xe748b761eab63779d859ad455cc5937ef531af89","2E-18","No"
"0xe19fc5ae1aaa9662df5825cad5a7622343d31659","2E-18","No"
"0xb34d4587bf0d85f5ec627f5e9097df617fa927b5","2E-18","No"
"0xa9ca58e7165df15e205363639fea316058b36b4a","2E-18","No"
"0x320f0fb15d11898dd24f581695856279fed01061","2E-18","No"
"0xf19c6224c655454ff18b4d35b3ef600bf1bf1287","2E-18","No"
"0xd7fee51053318f9a920565c6f5168a2a28826b22","2E-18","No"
"0xc0130bc896145438b8c3eb5d09c5a29b56452d96","2E-18","No"
"0x2141c396bf8e85de7ff535263a8e78279f193d05","2E-18","No"
"0x93139883ba16d6543fc17be1e4648c9f90cd507c","2E-18","No"
"0xdfdbd9b50eb563bc626670f7af5816bddbe6637a","2E-18","No"
"0xc46864b5390849fc98c11f7086272d1aef757f2b","2E-18","No"
"0xbbc8551fd0289fa92ce56362222e001d687f6c90","2E-18","No"
"0xa58d6d4ae4ec1cd25c95139688c2de35e834cdc4","2E-18","No"
"0xaa3379d3496b921f07115afc8e640e279b66eebc","2E-18","No"
"0x9d58df3dabd2f9c5563952e654ded1f29aa195be","2E-18","No"
"0x9e289a655c19eb91bb26e6ac5a89975aaf5b432f","2E-18","No"
"0x3b5f1a21eb34db22f054a05053242ce86e5b538b","2E-18","No"
"0xeff9ab067eec4ae01c191fc7c588c00a3d7796a2","2E-18","No"
"0x01d48c3d1feaecce1256f98f80162103d588e830","2E-18","No"
"0x19c7548827309a0b53ffc82fc3c58c67b3caf958","2E-18","No"
"0x9860e98cf2cbf0e9451c914078cbdbc29bf9ddd1","2E-18","No"
"0xfda7c9bb5de0a4eb51de4c151d02f6c60cc5b977","2E-18","No"
"0x4fb945fec80ac6317d48b32508f608bd6a480c4e","2E-18","No"
"0x82cbcd9d2485d6086021cf0f89c5544bf67c54b1","2E-18","No"
"0xa4a57fa06810ef63febb4aa4c2c18f19a29227a5","2E-18","No"
"0xd37a27b0b31fd368b8244ff00c2dfca852c1f226","2E-18","No"
"0x7377522c62b012e2ba5d7f4df90d9bf4f1d0714c","2E-18","No"
"0x02030f00b8c816895f3ee4e341f381df245c8ba4","2E-18","No"
"0x8f81582f711bcadfd10be60b8929e4ad75d86501","2E-18","No"
"0x024703e2966869ebf5a522a2796ec53e31bcf9e1","2E-18","No"
"0x8c2b134b46f8ca1420175cf75e3cf40d51a3fca0","2E-18","No"
"0xa91ba62c7cf79ba8b1038bc270c51b6add041096","2E-18","No"
"0x450cc255a22485ef03707a610d22babd68b69969","2E-18","No"
"0xaf5f077a8256feb297e49d1df1c222431bb71114","2E-18","No"
"0xf8b5afd1ad9060a28e5a5acbc0ff8b16e0594362","2E-18","No"
"0xcb5be885d849ea36a3cf3a7f180cf6d0a7238783","2E-18","No"
"0xd941fe7ffb697aa8cdfc28d7d5150c1af2e08271","2E-18","No"
"0x851a22a005e346c34397acffba226421a7aaeb77","2E-18","No"
"0xd27d52875ee584e253cf3a6a7d5d11b278f88aa8","2E-18","No"
"0x431aadd67c7364d8d7e41de1c37a6d0d5c3e0b69","2E-18","No"
"0x6325967df57bec852fb75fe2d694aefb85552e02","2E-18","No"
"0x21898f5394b2a731bb8f7f5c2068ba5a005e45b4","2E-18","No"
"0x718c1f6d3d8e1885413051baf1d5d5434dea3969","2E-18","No"
"0x0daa6ebd9b6e1d07df4abd445f786c44b33f377d","2E-18","No"
"0xdeb75bcaadf4e686a4ef4c36eec6e6060fa8168e","2E-18","No"
"0x2dba9156f9c22703faafa33d0057e048df7d0e86","2E-18","No"
"0xd0afdd33733ab958485af03e17846c1e4b392cf6","2E-18","No"
"0xc1b4eb788fad19a9d1057fa9bbb36aaed7662278","2E-18","No"
"0x3d2363efb9b19681110ed34f9d5e3fa3545e8ef9","2E-18","No"
"0x7a4ae4dda5b5754ea8ec77747c880a7062e480b4","2E-18","No"
"0x7899476a8bb7cc802c3bcc842495b1157a8b5c10","2E-18","No"
"0x8a89d049fb61984f409f88bb4f42701f99c24a53","2E-18","No"
"0xdbfbbe4e14ca950539327b3ac8ec575e495cd36e","2E-18","No"
"0xc15235376e26f2d43da9ff97877c70f2966c4bd6","2E-18","No"
"0xaba9cb0197f4f23a441310f6567a24bf40e3e755","2E-18","No"
"0x86fd27c07da74473909b92db7b3f2fca793eb9e8","2E-18","No"
"0x03936fad73cfd65a108318d917a7d00af8f2b16d","2E-18","No"
"0x53df73a6d2f70c3f9ddf2b5cbbdaab3dee95ee74","2E-18","No"
"0xc5c408179ec1996afe7bf6d65b726d2ec3076b88","2E-18","No"
"0x9e4189a8874f3470c8caed7840456d7f8859307a","2E-18","No"
"0x368889670b3a35d724b0ba49f5d6ed8dad3a1067","2E-18","No"
"0xc595faa5441eed074f4e170f162a681cbd1721dc","2E-18","No"
"0x7479d865f71e7cf70ae8fa0182e77a6399b37d14","2E-18","No"
"0x23a58fa78fd6c7c3ad1261e8d709ce06ca6993bf","2E-18","No"
"0xc8f2e5801446d0642948f5a2c885d16752e5e043","2E-18","No"
"0x82e7297680f31dc433574c02d64a1eb0f58b8ce2","2E-18","No"
"0xcdc4df31caa68e8280de11d00127f9e6bf70f46a","2E-18","No"
"0xa92b79e05675dc020defa5ab2fa58f4bafdee563","2E-18","No"
"0xae3e33a91085fc012f1079a5a9a8a417dca55b09","2E-18","No"
"0x844862cbca96ad362d92a227951f9edfaddf5ce8","2E-18","No"
"0x7a1f62fae1d346d3c1106f9743f815884569244d","2E-18","No"
"0x6a09e3122f3e051d0fc5b7a8c8667424f7ecdb64","2E-18","No"
"0x67e594f8430187a64e9054ea96e7a15e6abf3dc8","2E-18","No"
"0x7d00c16e880a51310f04d814af5c37b8c4182f76","2E-18","No"
"0x930e048e37e131448c55d4de8d25eb04d8c409f1","2E-18","No"
"0x71c3dda240f067066e332a16ed774053b59c4851","2E-18","No"
"0x7f2520abee0c2175277ec4208bd759d2bd47e1d8","2E-18","No"
"0x59957d61fb2e2d865ab9635f5bcc571cd9d35e2c","2E-18","No"
"0x659a16ae0405d708f235af3a94dce28a7ce59466","2E-18","No"
"0x096b189ab22ebcd654515710933839d0b31f070b","2E-18","No"
"0xd5e327d5999caaf60fbf9e53c6128b73c9a6d9f5","2E-18","No"
"0xaa9537729c46b0af38f3921baa98cac086d1412d","2E-18","No"
"0x0018583d7654803d2c59467e10dec5f70bbe1851","2E-18","No"
"0x5420b6dc044e11b17a777011f94b3bc3792d4973","2E-18","No"
"0xa071fcb976dcc256d358e1ef6bc91b5670960a1a","2E-18","No"
"0x48bfc05ffddfb35236d60c0306afbd7d0f262f0d","2E-18","No"
"0xc6db5b1b08e1b425bb325aff1aac8aa583a0f56b","2E-18","No"
"0xca58e82333013f071312b72f7c75d1249a13babf","2E-18","No"
"0xda591245a1e6b013d67162bf2e82023bd14eb0b3","2E-18","No"
"0xc918fa2f341f72a8ea898eb7f8d50426fdf2e4f5","2E-18","No"
"0x803ec4f20e4e18e2cb901f12f6c1db10627d49c7","2E-18","No"
"0x5a36a73f3744b6245fc86949d76a1a0968747cdb","2E-18","No"
"0x2e48593533fb96417aa0575f74290c86f4a0f198","2E-18","No"
"0x552d4a32fed15097d65f35abf8c727d1b9a9486c","2E-18","No"
"0xe6a58dd1681d40d06b095c1d6c4fbd9d091ec849","2E-18","No"
"0x93c078024706ff3b21ab1b4fa71e8463b273b3a5","2E-18","No"
"0x0cd49426241643a58421f22788adc5fd7d0328a6","2E-18","No"
"0xd3f63f3b462adda149bc6d6b565d76a1c40ec609","2E-18","No"
"0x1296c5eae0a5e6f92c4cbbb91f46922da0d4c4fc","2E-18","No"
"0x03105f295874820c5939e2f27602c9478b94969d","2E-18","No"
"0xf7093be0ad3e3c72b6c3922df8da2c33a38108d0","2E-18","No"
"0xf6bd8d11ea28986dd9b580842668f738cb5d8eb6","2E-18","No"
"0x362ba6d94ed2095a4efdfd6b0638906a4a9471ef","2E-18","No"
"0xda4f1ad96d765f9c26509ae8cd1fc641b57ee1b4","2E-18","No"
"0x401dba1e556af9f10b163d2e6cb5ed690b78637d","2E-18","No"
"0xbbefa98168b07c40ef89d1d3ae7cfb673d3c8f07","2E-18","No"
"0xc780d8d3d7e960f2e7cd23286c982cf9b83ad1cb","2E-18","No"
"0xe8043b29724b3f327ef3b5672d636c124ed2889e","2E-18","No"
"0xb0415d46e3880a7a1c1036e7a16c18f69a3842b3","2E-18","No"
"0xc37f2366b62caabbc4d5a5cd3909311fef454a5b","2E-18","No"
"0xb4930777898f6e7a7b474020f4c4a7469cbbd857","2E-18","No"
"0xd7d95d2b834c74362fb63a1186413ed744383960","2E-18","No"
"0x20947ca0af9ec28af81782c935a16e7b97ee742c","2E-18","No"
"0x82551d8f47296c27a84198ccdaff5c99b25aaff8","2E-18","No"
"0x78ec6881b7819b5b727e04ef06f140f92410345c","2E-18","No"
"0xcf16fd3aa497dc8c98cfe800bab560a89efab855","2E-18","No"
"0xd9cd07b12de3e3c94c576dca1308267ce363585c","2E-18","No"
"0xa7a38edee0365ba1bd76fcaaa05488b96f9f8de1","2E-18","No"
"0x15580709a4f125af91ad865c92623f701bf9647d","2E-18","No"
"0x94a311033ca9575a31e85829f55ee35372e29f5d","2E-18","No"
"0x6be940d26e904863e164608f5fd566dd944b3a68","2E-18","No"
"0xa8eec91292ea218855b22369abfa2de9f81a677c","2E-18","No"
"0x9bc048c335386e46628dacfccd2c252ab0a45fc5","2E-18","No"
"0x27e0bfd1820281d7ac5b733c17df807124bafada","2E-18","No"
"0x7fd881d3e6fd48715f5a527566b37328ef156b6d","2E-18","No"
"0x85256547be6fe25a16397178e3520ebc16c8983f","2E-18","No"
"0xbdb13c516002f9486b81afd0d02ad69f7e4fb02c","2E-18","No"
"0x57a3975b290374ce4168bea12c48e298e4eb44db","2E-18","No"
"0xa32611ab0424dc61b1b91b2c2e1e93911afff2c3","2E-18","No"
"0xc00f485a37a75e8aa7b2f05e27f184245ea509e3","2E-18","No"
"0x818c3316f794f1c73e40c5fbe6bb0b18eae954b2","2E-18","No"
"0xc487a6feeaf6d0f0682c4cc18d95eff503be6890","2E-18","No"
"0x706b63fed79c5ef94742b3b8eca80d4acbb5482c","2E-18","No"
"0x6b875378f10118723d785dd83ac82908ca381494","2E-18","No"
"0x6dc2f771960b0d57fe091917955a2af894ae8b31","2E-18","No"
"0x7f2c98b85bfd20f06897861fe800be59237a8131","2E-18","No"
"0xa573e80072360c66e5bc3ef9ab7fcc2b08cddfc5","2E-18","No"
"0x7d5801535f675b373fe32d9850c2e32419630bff","2E-18","No"
"0x3029567d83e17b6065db7384ab33043ef851d014","2E-18","No"
"0x62922d30741d45112870831a74c13a6800d53ab4","2E-18","No"
"0x46e9c772e869f0655fcd16dae26074d0d54877cc","2E-18","No"
"0x5ef8a17fbc1ee6f718cf40bd63dc945a91221f3a","2E-18","No"
"0x601e61589ad0a97867c548f3c9996f4fc8438f90","2E-18","No"
"0x6a1dd007e2ac43101b79180649fa702b63bd8da3","2E-18","No"
"0xb70f2c571e03b08c9d18fdcce1ade08032e9d5da","2E-18","No"
"0xe489524cdda40e72103dfb87030e7fc4d00491fd","2E-18","No"
"0x17aab44f479c6de932dc231942ba034490ac9a91","2E-18","No"
"0x4182c95205248e4865340d6910ccc256ec7b1a66","2E-18","No"
"0x006f1973f3a2911fc15569d7787f51fb114db606","2E-18","No"
"0x908334c8f62f75738cfef5ec12eccfc7fd672d34","2E-18","No"
"0xcea6ad9eb5a5803989020098ff33ed960de4b38e","2E-18","No"
"0xf8a890407b1cc273c1f8af9ddafba163b17519fe","2E-18","No"
"0x884f3072d3e927b601594148379209283f1afcdb","2E-18","No"
"0x342c9fdb40b7a3c9938618c807fbe906c72bfa62","2E-18","No"
"0xf30c83d7bae3ceea764d41ff2a54c2990c5e3236","2E-18","No"
"0x52d2d1795483e9fb44b10af08d88ac60e6ed7543","2E-18","No"
"0xb956d744a444ed150aaeeef346d10194c9423570","2E-18","No"
"0x6542d1106d0f5b7907d112413ac6307172d5a520","2E-18","No"
"0xfb00ce44fd834e1f774901eb135c74482316adee","2E-18","No"
"0xa4d0234f3226c8608f2f036ccd2e0444bc0848e3","2E-18","No"
"0x78197825f21eb849912eb65ff3fb696cad2a2fbb","2E-18","No"
"0x16fc37285a903ea70f33d88da35f42d8aa32be17","2E-18","No"
"0x7f04aab0c2f8bc2505d1f004035c442c4b17b6b7","2E-18","No"
"0xbdd109ddab2d1f630ab3fb78c8210ad90a29f7a4","2E-18","No"
"0xe09ba7e3b5990474083e86706b31432e9b1c26be","2E-18","No"
"0x2575640f9f4a82a4e1773c69410791059ca83eb6","2E-18","No"
"0xf55d5f155be972f8054836c0aa331500fefebd2b","2E-18","No"
"0xb68a75fa3071713eb7aa65efa2a09df9b10e409f","2E-18","No"
"0x7224b0ebf8ddca8900095ef8c239f40fa92e8223","2E-18","No"
"0x17f25cf05068dd81c10cc0488bbf8dd302e56c76","2E-18","No"
"0x59db6f593aab82ba5c548d1e3c25a79c03a8319e","2E-18","No"
"0x1978515bf297acb4eba07f415f4825bee05e11e8","2E-18","No"
"0x67b873103b889fde68191cd8e5ca008560cebaa0","2E-18","No"
"0xcaa3dc8ccc18ad4408c88aa00f3f35d1318b8dd3","2E-18","No"
"0x5ee9122d1f3e4e3f32672d4981bd2e459ed8ae19","2E-18","No"
"0xb4e829754a7f276c1755ca63a20dfcfc1eb812aa","2E-18","No"
"0xf263ef40fcc99ad462ad2409c11f91eeca73b0f3","2E-18","No"
"0x9fbf2d329a0846db1f0495eb57925e37a6c45c89","2E-18","No"
"0x4467c2787a671e70d2c2f30bec2826b439c94445","2E-18","No"
"0x1f2852ffaa733e08cbdaa402afe10ac00dfbc22e","2E-18","No"
"0x65dc1c10cabc5a33ecb6b70cfd53a595a1e0419f","2E-18","No"
"0xde402c84c0b00de2a93d407dc0ee67057ca06d12","2E-18","No"
"0xaea1c6b2e055a31f70a17d833c3975d221504277","2E-18","No"
"0x795b2d3cc8c74bc69c580b2b1de413849a901276","2E-18","No"
"0x2d3c93d5e8047d06dafb7d44f0b7c6e369fdd383","2E-18","No"
"0x0eee74389965e2a5de1d1763741650fbe9996e68","2E-18","No"
"0xc98774f0d2f4bdaa9a82c487c18c458c43edc0b3","2E-18","No"
"0x33bc4df0c664ab8d79c70072ddd0b972d5bc8fe2","2E-18","No"
"0x845d20bf146f976ba0e671226c65b7b09db9a174","2E-18","No"
"0x4baa5ec04271102a36ca2cc9547a9d8af5a5a563","2E-18","No"
"0xb85879efaf3d8d2d44eb1c1747e9a246a58766dd","2E-18","No"
"0xbe9cd2a193b5709438543c5c99c541d2bddc676b","2E-18","No"
"0xb1ffe7a9e4a53daf63f8f6cf365ca9e9095f21dc","2E-18","No"
